INSTITUICAO_ENSINO_ALUNO_2020;NOME;IDADE_ALUNO_2020;ANOS_PM_2020;FASE_TURMA_2020;PONTO_VIRADA_2020;INDE_2020;INDE_CONCEITO_2020;PEDRA_2020;DESTAQUE_IEG_2020;DESTAQUE_IDA_2020;DESTAQUE_IPV_2020;IAA_2020;IEG_2020;IPS_2020;IDA_2020;IPP_2020;IPV_2020;IAN_2020;FASE_2021;TURMA_2021;INSTITUICAO_ENSINO_ALUNO_2021;SINALIZADOR_INGRESSANTE_2021;PEDRA_2021;INDE_2021;IAA_2021;IEG_2021;IPS_2021;IDA_2021;IPP_2021;REC_EQUIPE_1_2021;REC_EQUIPE_2_2021;REC_EQUIPE_3_2021;REC_EQUIPE_4_2021;PONTO_VIRADA_2021;IPV_2021;IAN_2021;NIVEL_IDEAL_2021;DEFASAGEM_2021;FASE_2022;TURMA_2022;ANO_INGRESSO_2022;BOLSISTA_2022;INDE_2022;CG_2022;CF_2022;CT_2022;PEDRA_2022;DESTAQUE_IEG_2022;DESTAQUE_IDA_2022;DESTAQUE_IPV_2022;IAA_2022;IEG_2022;IPS_2022;IDA_2022;NOTA_PORT_2022;NOTA_MAT_2022;NOTA_ING_2022;QTD_AVAL_2022;IPP_2022;REC_AVA_1_2022;REC_AVA_2_2022;REC_AVA_3_2022;REC_AVA_4_2022;INDICADO_BOLSA_2022;PONTO_VIRADA_2022;IPV_2022;IAN_2022;NIVEL_IDEAL_2022;IdAluno;Total_Presente;Total_Falta;Total_Justificada;IDADE_ALUNO_2021;IDADE_ALUNO_2022;Sexo
Escola Pública;ALUNO-97;12;2;2D;Não;7.393752;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;8.0;7.5;6.0;8.4375;7.75;5.0;2.0;D;Escola Pública;Veterano;Ágata;6.317;8.0;5.8;7.5;5.8;7.5;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;6.0;5.0;Nível 3 (7o e 8o ano);-1.0;3.0;D;2018.0;Não;7.501754052631579;310.0;35.0;1.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;8.467105263157894;7.5;7.0;5.333333333333333;6.5;9.166666666666666;4.0;7.5;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;5.58333;10.0;Fase 3 (7º e 8º ano);99;12.0;0.0;167.0;13;14;F
Escola Pública;ALUNO-100;12;2;1M;Não;6.908335000000001;C;Ágata;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;6.5;4.375;7.5;6.875;7.916665;5.0;1.0;M;Escola Pública;Veterano;Quartzo;3.117;8.5;0.0;3.8;0.0;6.3;Mantido na Fase atual;Não avaliado;Mantido na Fase atual;Não avaliado;Não;3.8;5.0;Nível 3 (7o e 8o ano);-2.0;2.0;K;2018.0;Não;6.042318760312152;720.0;132.0;10.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;8.475473801560758;5.0;1.666666666666666;1.166666666666667;2.166666666666667;Sem Nota;3.0;6.25;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Sem Recomendacao;Não;Não;7.444443333333333;5.0;Fase 4 (9º ano);102;29.0;0.0;94.0;13;14;F
Escola Pública;ALUNO-102;9;0;1J;Não;7.966668666666667;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.000020000000001;8.5;7.5;7.0;7.5;7.833333333333333;10.0;1.0;J;Escola Pública;Veterano;Ágata;6.704;6.3;7.5;7.5;4.8;7.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.8;5.0;Nível 2 (5o e 6o ano);-1.0;1.0;P;2020.0;Não;7.475860455026456;325.0;84.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.333340000000001;8.941798941798943;7.5;7.666666666666666;6.833333333333333;8.5;Sem Nota;3.0;6.041666666666667;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Sem Recomendacao;Não;Não;7.833333333333333;5.0;Fase 2 (5º e 6º ano);104;45.0;5.0;339.0;10;11;M
Escola Pública;ALUNO-103;8;0;0F;Não;8.597919000000001;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;10.0;7.5;8.5;7.8125;7.333335;10.0;1.0;F;Escola Pública;Veterano;Ametista;8.076;9.5;8.8;6.3;6.2;7.9;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.6;10.0;Nível 1 (4o ano);0.0;1.0;F;2020.0;Não;7.105690655172413;454.0;116.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;8.903448275862068;5.625;6.0;6.333333333333333;5.666666666666667;Sem Nota;2.0;5.625;Mantido na Fase atual;Promovido de Fase;Sem Recomendacao;Sem Recomendacao;Não;Não;7.749995;5.0;Fase 2 (5º e 6º ano);105;71.0;1.0;320.0;9;10;F
Escola Pública;ALUNO-113;11;1;1M;Não;7.693335000000001;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.500020000000001;8.8;7.5;7.5;7.5;7.916665;5.0;2.0;K;Escola Pública;Veterano;Ágata;6.664;9.5;7.1;7.5;4.6;8.1;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.6;5.0;Nível 3 (7o e 8o ano);-1.0;3.0;M;2019.0;Não;6.40909040909091;659.0;86.0;7.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.16668;6.253787878787879;5.625;5.166666666666666;5.5;4.833333333333333;Sem Nota;4.0;5.625;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Alocado em Fase anterior;Não;Não;5.4166575;10.0;Fase 3 (7º e 8º ano);115;50.0;1.0;70.0;12;13;F
Escola Pública;ALUNO-118;8;1;1D;Não;8.342085;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.500020000000001;7.7;7.5;10.0;7.1875;7.416665;10.0;1.0;B;Escola Pública;Veterano;Topázio;8.299;8.5;9.6;7.5;6.9;7.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.2;10.0;Nível 1 (4o ano);0.0;1.0;H;2019.0;Não;8.334031111111113;57.0;10.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;8.38888888888889;7.5;9.416666666666668;10.0;8.833333333333334;Sem Nota;2.0;6.5625;Promovido de Fase + Bolsa;Promovido de Fase;Sem Recomendacao;Sem Recomendacao;Sim;Sim;9.33334;5.0;Fase 2 (5º e 6º ano);120;69.0;0.0;221.0;9;10;F
Escola Pública;ALUNO-128;9;1;0G;Não;5.854169000000001;D;Quartzo;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.416679999999999;10.0;5.625;5.5;2.5;3.500005;5.0;0.0;I;Escola Pública;Veterano;Quartzo;5.229;7.9;6.7;4.4;4.0;2.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;5.6;5.0;Nível 2 (5o e 6o ano);-2.0;0.0;O;2019.0;Não;7.00427655844156;485.0;137.0;11.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;9.45887445887446;5.625;6.083333333333333;6.333333333333333;5.833333333333333;Sem Nota;2.0;5.0;Mantido na Fase atual;Mantido na Fase atual;Sem Recomendacao;Sem Recomendacao;Não;Não;7.166665;5.0;Fase 2 (5º e 6º ano);130;21.0;0.0;44.0;10;11;F
Escola Pública;ALUNO-133;10;1;0D;Não;8.428752;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;9.8;7.5;10.0;7.1875;7.5;5.0;1.0;F;Escola Pública;Veterano;Ametista;7.99;9.5;9.6;7.5;7.1;7.7;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.4;5.0;Nível 2 (5o e 6o ano);-1.0;1.0;G;2019.0;Não;7.292060604010025;396.0;104.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.000020000000001;9.116541353383456;6.875;7.166666666666666;5.666666666666667;8.666666666666666;Sem Nota;2.0;5.3125;Mantido na Fase atual;Promovido de Fase;Sem Recomendacao;Sem Recomendacao;Não;Não;7.583335;5.0;Fase 3 (7º e 8º ano);135;42.0;0.0;12.0;11;12;M
Escola Pública;ALUNO-135;9;1;1A;Não;7.798752;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;8.4;7.5;6.5;7.1875;7.25;10.0;1.0;A;Escola Pública;Veterano;Ágata;5.788;9.5;4.2;6.3;3.6;6.9;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.3;5.0;Nível 2 (5o e 6o ano);-1.0;1.0;A;2019.0;Não;5.262717116883117;805.0;185.0;13.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;4.75108225108225;5.0;2.416666666666667;2.0;2.833333333333333;Sem Nota;3.0;5.625;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Sem Recomendacao;Não;Não;6.833326666666666;5.0;Fase 2 (5º e 6º ano);137;29.0;0.0;36.0;10;11;F
Escola Pública;ALUNO-151;11;1;1R;Não;8.238891333333333;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;9.5;7.5;7.5;9.166666666666666;8.611113333333334;5.0;2.0;J;Rede Decisão;Veterano;Topázio;9.004;9.5;9.6;8.1;9.1;10.0;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Sim;10.0;5.0;Nível 3 (7o e 8o ano);-1.0;3.0;K;2019.0;Sim;8.225582168498168;79.0;14.0;3.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.33334;8.436240842490841;6.875;7.900000000000001;8.0;7.166666666666667;8.533333333333333;4.0;8.125;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Mantido na Fase + Bolsa;Não;Não;8.125;10.0;Fase 3 (7º e 8º ano);153;58.0;0.0;142.0;12;13;M
Rede Decisão/União;ALUNO-152;11;1;3B;Não;7.963542166666667;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;6.24999;9.0;7.5;6.333333333333333;7.96875;8.6250075;10.0;3.0;B;Rede Decisão;Veterano;Topázio;8.672;8.8;8.3;7.5;8.0;8.3;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.8;10.0;Nível 3 (7o e 8o ano);0.0;4.0;A;2019.0;Sim;7.618388587937373;268.0;22.0;7.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.75001;7.806870995242416;5.0;7.644444444444443;7.0;7.833333333333333;8.1;4.0;7.03125;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Não;Não;7.2499975;10.0;Fase 3 (7º e 8º ano);154;115.0;26.0;245.0;12;13;F
Rede Decisão/União;ALUNO-153;13;3;4F;Sim;8.167711833333334;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.0;7.5;4.666666666666667;8.59375;9.1250075;10.0;4.0;F;Rede Decisão;Veterano;Topázio;8.355;10.0;7.5;7.5;7.5;8.0;Promovido de Fase;Promovido de Fase;Promovido de Fase;Promovido de Fase;Sim;9.0;10.0;Nível 4 (9o ano);0.0;5.0;F;2017.0;Sim;9.105280944444443;3.0;3.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.09722222222222;8.125;8.700000000000001;9.333333333333334;8.333333333333334;8.433333333333334;4.0;8.75;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não;Sim;9.2916725;10.0;Fase 5 (1º EM);155;31.0;4.0;329.0;14;15;M
Escola Pública;ALUNO-154;10;1;1M;Não;5.884585;D;Quartzo;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.500020000000001;7.1;7.5;0.0;7.8125;7.916665;5.0;1.0;N;Escola Pública;Veterano;Quartzo;5.163;9.5;2.9;7.5;1.5;8.1;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.3;5.0;Nível 2 (5o e 6o ano);-1.0;1.0;N;2019.0;Não;4.934497092833093;828.0;190.0;10.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;3.49998;3.797498797498797;7.5;3.75;4.833333333333333;2.666666666666667;Sem Nota;3.0;6.25;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Sem Recomendacao;Não;Não;5.999996666666666;5.0;Fase 3 (7º e 8º ano);156;1.0;1.0;382.0;11;12;M
Rede Decisão/União;ALUNO-156;12;2;2J;Não;7.110556666666668;C;Ágata;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.916679999999999;8.9;7.5;5.0;6.666666666666667;8.11111;5.0;3.0;J;Rede Decisão;Veterano;Ametista;7.981;7.5;7.8;6.3;7.3;8.3;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.8;10.0;Nível 3 (7o e 8o ano);0.0;4.0;L;2018.0;Sim;7.535259906926407;297.0;25.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.91667;8.159632034632034;5.0;6.599999999999999;3.333333333333333;7.666666666666667;8.799999999999999;4.0;7.5;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Não;Não;7.7083325;10.0;Fase 4 (9º ano);158;96.0;0.0;223.0;13;14;M
Escola Pública;ALUNO-158;14;2;3E;Não;6.064722;D;Quartzo;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.16668;5.9;3.75;5.0;7.708333333333334;6.611103333333333;5.0;4.0;F;Escola Pública;Veterano;Ágata;6.056;8.3;6.1;6.9;4.5;6.9;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;6.1;5.0;Nível 5 (1o EM);-1.0;4.0;F;2018.0;Não;5.623852223240812;772.0;69.0;14.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.33334;4.747740005092947;5.0;4.111111111111112;3.666666666666667;5.166666666666667;3.5;4.0;7.1875;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;6.49999;5.0;Fase 6 (2º EM);160;65.0;0.0;56.0;15;16;F
Escola Pública;ALUNO-164;10;1;1D;Não;7.708752;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;8.7;7.5;7.5;7.1875;7.75;5.0;2.0;C;Escola Pública;Veterano;Ametista;7.125;9.5;5.8;7.5;5.9;7.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.7;10.0;Nível 2 (5o e 6o ano);0.0;2.0;B;2019.0;Não;6.837216877492878;544.0;84.0;10.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.500020000000001;7.304131054131053;7.5;5.75;5.333333333333333;6.166666666666667;Sem Nota;3.0;6.041666666666667;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Sem Recomendacao;Não;Não;7.61111;5.0;Fase 3 (7º e 8º ano);166;3.0;1.0;70.0;11;12;F
Escola Pública;ALUNO-165;11;1;0G;Não;8.431252;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;10.0;7.5;10.0;7.8125;7.5;5.0;1.0;R;Escola Pública;Veterano;Ametista;7.579;10.0;7.5;7.5;7.3;8.3;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;7.7;5.0;Nível 3 (7o e 8o ano);-2.0;1.0;R;2019.0;Não;8.18081096969697;90.0;20.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.500020000000001;9.848484848484848;8.125;8.416666666666668;8.833333333333334;8.0;Sem Nota;3.0;6.875;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;Sem Recomendacao;Sim;Sim;8.388893333333334;5.0;Fase 3 (7º e 8º ano);167;116.0;5.0;180.0;12;13;F
Escola Pública;ALUNO-168;11;1;1J;Não;8.082224;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;10.00002;8.8;7.5;8.5;7.5;8.11111;5.0;2.0;R;Escola Pública;Veterano;Quartzo;3.524;0.0;1.7;5.6;2.5;7.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;4.4;5.0;Nível 3 (7o e 8o ano);-1.0;2.0;Q;2019.0;Não;6.434172224089636;654.0;117.0;9.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;6.002801120448179;6.25;6.133333333333333;3.1;9.166666666666666;Sem Nota;3.0;6.041666666666667;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Sem Recomendacao;Não;Não;6.888883333333332;5.0;Fase 3 (7º e 8º ano);170;24.0;0.0;38.0;12;13;F
Escola Pública;ALUNO-169;8;0;0E;Não;7.800001000000001;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;10.0;5.0;10.0;2.5;5.749995;10.0;0.0;I;Escola Pública;Veterano;Ametista;6.898;8.5;10.0;4.4;6.1;5.3;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;6.8;5.0;Nível 1 (4o ano);-1.0;0.0;G;2020.0;Não;7.284936897435898;398.0;116.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;8.945512820512821;5.0;6.916666666666666;7.0;6.833333333333333;Sem Nota;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;Sem Recomendacao;Sem Recomendacao;Não;Não;7.999995;5.0;Fase 2 (5º e 6º ano);171;58.0;2.0;273.0;9;10;F
Escola Pública;ALUNO-193;13;4;3F;Sim;8.539168666666667;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.8;5.0;7.0;8.125;9.333333333333332;10.0;3.0;F;Escola Pública;Veterano;Ametista;8.215;9.2;10.0;5.6;7.7;7.9;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Mantido na Fase atual;Não avaliado;Sim;9.6;5.0;Nível 4 (9o ano);-1.0;4.0;F;2016.0;Não;7.174196928571429;440.0;35.0;7.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.75001;9.038690476190476;5.625;5.566666666666666;6.0;6.5;4.2;4.0;7.65625;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Sim;Não;7.7499975;5.0;Fase 5 (1º EM);195;65.0;1.0;90.0;14;15;F
Escola Pública;ALUNO-197;12;1;3F;Não;8.832500666666666;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.33334;9.6;7.5;8.666666666666666;8.958333333333332;8.5;10.0;3.0;G;Rede Decisão;Veterano;Ametista;7.751;8.3;7.2;7.5;6.0;8.1;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.6;10.0;Nível 3 (7o e 8o ano);0.0;4.0;F;2019.0;Sim;8.354717840548341;53.0;5.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;8.751352813852813;5.625;7.688888888888889;6.5;7.5;9.066666666666666;4.0;8.125;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Não;Sim;8.458337499999999;10.0;Fase 4 (9º ano);199;19.0;4.0;382.0;13;14;M
Escola Pública;ALUNO-200;13;4;4F;Não;7.355834833333334;B;Ametista;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;7.91667;5.8;7.5;5.666666666666667;8.125;8.5416725;10.0;4.0;F;Escola Pública;Veterano;Quartzo;4.788;7.5;1.7;6.9;3.3;6.7;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;3.5;10.0;Nível 4 (9o ano);0.0;4.0;F;2016.0;Não;6.874873274934217;530.0;45.0;10.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.91667;7.10179526355997;7.5;5.611111111111112;4.666666666666667;7.166666666666667;5.0;4.0;7.65625;Promovido de Fase;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não;Não;7.625;5.0;Fase 5 (1º EM);202;50.0;6.0;325.0;14;15;M
